"","Latitude","Longitude","ein","YEAR","org_outlier","AMT_GRANTS","LSC","AMT_LSC_GRANTS","ORG_REVENUE","COMPETITION10","COMPETITION30","CJS_HOUSE","CJS_HOUSE_RANK","CJS_SENATE","CJS_SENATE_RANK","GOV_PRES","POP_DENS","HIGHSCHOOL","FOREI_BORN","NOT_ENG_HO","VETERAN","RENT_UNIT","FIXBB","POVERTY","POVERTY125","UNDER18","OVER59","RURAL","MINORITY","coeflscMINORITYPOP10PER","coeflscRURALPOP10PER","coeflscVETERAN","coeflscFIXBB","coeflscpop_dens","coeflscORG_REVENUE","coeflscCOMPETITION10","coeflscCOMPETITION30","coeflscCJS_HOUSE","coeflscCJS_HOUSE_RANK","coeflscCJS_SENATE","coeflscCJS_SENATE_RANK","coeflscGOV_PRES","coeflscPOP_DENS","coeflscHIGHSCHOOL","coeflscFOREI_BORN","coeflscNOT_ENG_HO","coeflscRENT_UNIT","coeflscPOVERTY","coeflscPOVERTY125","coeflscUNDER18","coeflscOVER59","coeflscMINORITY","coeflscRURAL","optional"
"11",33.4781855,-86.7883798,631201369,2016,FALSE,9.90348755253613,0,0,11.7145797674415,0,0,0,0,1,0,1,592.8604696,87.7,3.9,5.9,8.8,36.1,94,18.7,23.9,23.20000076,19.60000038,9.83376514504925,48.3324879340771,-0.00196526564403421,0.0020853364113741,-7.54103787433286e-05,0.00163301730596312,-1.36856296948769e-05,0.204875354294082,-0.0622605505355099,-0.14071388562353,0.0945545997204185,0.0468798100863427,-0.0240445915123868,-0.0762744386618722,-0.0265128486708793,-1.36856296948769e-05,-0.00891325888555164,-0.00621146191772885,-0.00348045810739988,0.00130424289187526,-0.0171464912589255,0.00713898833898846,-0.0300022355278303,-0.0169463668222318,-0.00196526564403421,0.0020853364113741,TRUE
"12",33.5155188,-86.805234,134270862,2017,FALSE,11.7752897294377,0,0,13.0368824649471,0,0,0,0,1,1,1,592.8604696,87.7,3.9,5.9,8.8,36.1,94,18.7,23.9,23.20000076,19.60000038,9.83376514504925,48.3324879340771,-0.0019453948677236,0.00207679975769625,-0.000143690868910382,0.00163239701038782,-1.38916020085573e-05,0.205102138430806,-0.0632744220342595,-0.140777991060805,0.0945463625940384,0.0484663725043303,-0.0242566179585934,-0.0762104756582921,-0.0268875398426181,-1.38916020085573e-05,-0.00896590735337967,-0.00629561501540428,-0.00348466498244966,0.00131397538515363,-0.0172064018038704,0.00705548740176578,-0.0302436919180301,-0.0169611390906412,-0.0019453948677236,0.00207679975769625,TRUE
"13",30.6921663,-88.0680699,630917400,2015,FALSE,11.7381548394421,0,0,13.7502558692933,0,0,0,0,1,0,0,336.7889726,84.9,3.2,5,10.3,33.3,90,19.9,26,24.39999962,19.60000038,20.0202425228576,40.9421974275531,-0.00234293094092341,0.00117505551341564,0.00338344442241394,0.00113236360211403,-5.93649546905573e-06,0.189851015587771,0.065090549886195,-0.158978625578982,0.0983025743942386,0.0271649896234548,-0.00200577212209602,-0.0935100064942935,-0.0149553961459353,-5.93649546905573e-06,-0.00275118448916501,0.000292429150697462,-0.00436032782097419,-0.00549721696543423,-0.0310805558109008,0.0327012946469838,-0.0228700930953156,-0.0185313861276839,-0.00234293094092341,0.00117505551341564,TRUE
"14",30.6946547,-88.0415163,680550595,2015,FALSE,11.3888690427082,0,0,12.7054054793634,0,0,0,0,1,0,0,336.7889726,84.9,3.2,5,10.3,33.3,90,19.9,26,24.39999962,19.60000038,20.0202425228576,40.9421974275531,-0.00234692096003825,0.00119080081207871,0.0033717185755537,0.00113978294048824,-5.93341547080486e-06,0.189891021733065,0.0646509603946664,-0.158933869372749,0.0982187104043386,0.0261132504707802,-0.00210482046165281,-0.09331591907388,-0.0149160776140562,-5.93341547080486e-06,-0.0028004487325364,0.000333947696401168,-0.0043756513932306,-0.0054372068209608,-0.030907534084378,0.032479455565129,-0.0228471042270823,-0.018508286087183,-0.00234692096003825,0.00119080081207871,TRUE
"15",30.6921663,-88.0680699,630917400,2016,FALSE,11.5862502733884,0,0,13.7502558692933,0,0,0,0,1,0,1,336.7889726,84.9,3.2,5,10.3,33.3,90,19.9,26,24.39999962,19.60000038,20.0202425228576,40.9421974275531,-0.00234293094092341,0.00117505551341564,0.00338344442241394,0.00113236360211403,-5.93649546905573e-06,0.189851015587771,0.065090549886195,-0.158978625578982,0.0983025743942386,0.0271649896234548,-0.00200577212209602,-0.0935100064942935,-0.0149553961459353,-5.93649546905573e-06,-0.00275118448916501,0.000292429150697462,-0.00436032782097419,-0.00549721696543423,-0.0310805558109008,0.0327012946469838,-0.0228700930953156,-0.0185313861276839,-0.00234293094092341,0.00117505551341564,TRUE
"16",30.6946547,-88.0415163,680550595,2016,FALSE,11.2185544043677,0,0,12.7054054793634,0,0,0,0,1,0,1,336.7889726,84.9,3.2,5,10.3,33.3,90,19.9,26,24.39999962,19.60000038,20.0202425228576,40.9421974275531,-0.00234692096003825,0.00119080081207871,0.0033717185755537,0.00113978294048824,-5.93341547080486e-06,0.189891021733065,0.0646509603946664,-0.158933869372749,0.0982187104043386,0.0261132504707802,-0.00210482046165281,-0.09331591907388,-0.0149160776140562,-5.93341547080486e-06,-0.0028004487325364,0.000333947696401168,-0.0043756513932306,-0.0054372068209608,-0.030907534084378,0.032479455565129,-0.0228471042270823,-0.018508286087183,-0.00234692096003825,0.00119080081207871,TRUE
"17",30.6921663,-88.0680699,630917400,2017,FALSE,11.0707393169209,0,0,13.7502558692933,0,0,0,0,1,1,1,336.7889726,84.9,3.2,5,10.3,33.3,90,19.9,26,24.39999962,19.60000038,20.0202425228576,40.9421974275531,-0.00234293094092341,0.00117505551341564,0.00338344442241394,0.00113236360211403,-5.93649546905573e-06,0.189851015587771,0.065090549886195,-0.158978625578982,0.0983025743942386,0.0271649896234548,-0.00200577212209602,-0.0935100064942935,-0.0149553961459353,-5.93649546905573e-06,-0.00275118448916501,0.000292429150697462,-0.00436032782097419,-0.00549721696543423,-0.0310805558109008,0.0327012946469838,-0.0228700930953156,-0.0185313861276839,-0.00234293094092341,0.00117505551341564,TRUE
"18",30.6946547,-88.0415163,680550595,2017,FALSE,11.3022044336546,0,0,12.7054054793634,0,0,0,0,1,1,1,336.7889726,84.9,3.2,5,10.3,33.3,90,19.9,26,24.39999962,19.60000038,20.0202425228576,40.9421974275531,-0.00234692096003825,0.00119080081207871,0.0033717185755537,0.00113978294048824,-5.93341547080486e-06,0.189891021733065,0.0646509603946664,-0.158933869372749,0.0982187104043386,0.0261132504707802,-0.00210482046165281,-0.09331591907388,-0.0149160776140562,-5.93341547080486e-06,-0.0028004487325364,0.000333947696401168,-0.0043756513932306,-0.0054372068209608,-0.030907534084378,0.032479455565129,-0.0228471042270823,-0.018508286087183,-0.00234692096003825,0.00119080081207871,TRUE
"19",32.3314262,-86.2375131,630743038,2015,FALSE,15.7143496143996,1,6658137,15.8441677985922,0,0,0,0,1,0,0,291.7936976,85,4.3,5.6,11.2,40,97,22,27.4,24.39999962,18.10000038,10.4912300589023,61.5897071454419,-0.00245716175539187,0.00230441754291658,0.000921557773103053,0.00166172103861916,-1.08616437913125e-05,0.198523313960757,-0.0274303903428543,-0.146617147881354,0.0956838611447445,-0.00893613369445528,-0.0183421766173208,-0.076900625651796,-0.0181527526020697,-1.08616437913125e-05,-0.00796120572741148,-0.00245153665634465,-0.00377063425955208,0.00121858350841186,-0.0151713990543713,0.00886453735744335,-0.023418740766948,-0.0161311731558186,-0.00245716175539187,0.00230441754291658,TRUE
"20",32.3314262,-86.2375131,630743038,2015,FALSE,15.7143496143996,1,6658137,15.8441677985922,0,0,0,0,1,0,0,291.7936976,85,4.3,5.6,11.2,40,97,22,27.4,24.39999962,18.10000038,10.4912300589023,61.5897071454419,-0.00245716175539187,0.00230441754291658,0.000921557773103053,0.00166172103861916,-1.08616437913125e-05,0.198523313960757,-0.0274303903428543,-0.146617147881354,0.0956838611447445,-0.00893613369445528,-0.0183421766173208,-0.076900625651796,-0.0181527526020697,-1.08616437913125e-05,-0.00796120572741148,-0.00245153665634465,-0.00377063425955208,0.00121858350841186,-0.0151713990543713,0.00886453735744335,-0.023418740766948,-0.0161311731558186,-0.00245716175539187,0.00230441754291658,TRUE
"21",32.3795155,-86.3108141,631135091,2015,FALSE,11.5521461781235,0,0,15.6971192118082,0,0,0,0,1,0,0,291.7936976,85,4.3,5.6,11.2,40,97,22,27.4,24.39999962,18.10000038,10.4912300589023,61.5897071454419,-0.00241627028802194,0.00229342005663612,0.000859712331077752,0.00164722374616377,-1.1513470756772e-05,0.198995138482776,-0.0284106575918292,-0.146824747169861,0.0962543259595844,-0.0033553568160173,-0.019477755696689,-0.0767828305937503,-0.0190826986235817,-1.1513470756772e-05,-0.00797897342125598,-0.00270762260991128,-0.00378250929383063,0.00121603628444353,-0.0154604458075215,0.00888840268875507,-0.0238756789870366,-0.0162897008725252,-0.00241627028802194,0.00229342005663612,TRUE
"22",32.397938,-86.326829,631152547,2015,FALSE,11.2118203721863,0,0,12.6062923538847,0,0,0,0,1,0,0,291.7936976,85,4.3,5.6,11.2,40,97,22,27.4,24.39999962,18.10000038,10.4912300589023,61.5897071454419,-0.00240630823539833,0.00228984281999008,0.000846925704744011,0.00164485281427324,-1.16201022426339e-05,0.19912406624308,-0.0289511703243328,-0.146736939909214,0.0963128793218482,-0.00196318825081006,-0.0196947003693087,-0.0767651044829084,-0.0192774591351298,-1.16201022426339e-05,-0.00798767428571916,-0.00278496340843598,-0.00378030299723828,0.00121506064488171,-0.0155231660759135,0.00888087839087808,-0.0240030702401905,-0.0163225976361717,-0.00240630823539833,0.00228984281999008,TRUE
"23",32.3314262,-86.2375131,630743038,2016,FALSE,15.6735952325087,1,6311445,15.8455253662262,0,0,1,0,1,0,1,291.7936976,85,4.3,5.6,11.2,40,97,22,27.4,24.39999962,18.10000038,10.4912300589023,61.5897071454419,-0.00245716175539187,0.00230441754291658,0.000921557773103053,0.00166172103861916,-1.08616437913125e-05,0.198523313960757,-0.0274303903428543,-0.146617147881354,0.0956838611447445,-0.00893613369445528,-0.0183421766173208,-0.076900625651796,-0.0181527526020697,-1.08616437913125e-05,-0.00796120572741148,-0.00245153665634465,-0.00377063425955208,0.00121858350841186,-0.0151713990543713,0.00886453735744335,-0.023418740766948,-0.0161311731558186,-0.00245716175539187,0.00230441754291658,TRUE
"24",32.3314262,-86.2375131,630743038,2016,FALSE,15.6735952325087,1,6311445,15.8455253662262,0,0,1,0,1,0,1,291.7936976,85,4.3,5.6,11.2,40,97,22,27.4,24.39999962,18.10000038,10.4912300589023,61.5897071454419,-0.00245716175539187,0.00230441754291658,0.000921557773103053,0.00166172103861916,-1.08616437913125e-05,0.198523313960757,-0.0274303903428543,-0.146617147881354,0.0956838611447445,-0.00893613369445528,-0.0183421766173208,-0.076900625651796,-0.0181527526020697,-1.08616437913125e-05,-0.00796120572741148,-0.00245153665634465,-0.00377063425955208,0.00121858350841186,-0.0151713990543713,0.00886453735744335,-0.023418740766948,-0.0161311731558186,-0.00245716175539187,0.00230441754291658,TRUE
